"trip_id","driver_id","driver_name","rider_id","city","pickup_lat","pickup_lng","drop_lat","drop_lng","distance_km","fare_amount","status","payment_method","pickup_date","pickup_time","drop_date","drop_time"
"27943","6141","Christine Mcintyre","19285","Seattle","40.6485","-113.55","40.6471","-113.522","5.99","14.3","Completed","Card","2023-01-20","09:42:00","2023-01-20","09:59:58"
"27944","3126","Danielle Ross","63759","Chicago","38.2248","-110.636","38.1793","-110.652","7.36","15.76","Cancelled","Wallet","2023-01-20","09:43:00","2023-01-20","10:05:04"
"27945","3204","April Parker","82553","San Francisco","40.4594","-73.0858","40.4825","-73.1071","5.67","12.36","Completed","Cash","2023-01-20","09:44:00","2023-01-20","10:01:00"
"27946","7470","Adam Bell","87668","Chicago","38.3232","-84.8341","38.3545","-84.7845","8.05","16.07","Completed","UPI","2023-01-20","09:45:00","2023-01-20","10:09:09"
"27947","4679","Calvin Hayes","73725","Seattle","37.2211","-82.9544","37.2486","-82.9769","5.05","14.58","Completed","Card","2023-01-20","09:46:00","2023-01-20","10:01:09"
"27948","9089","Christopher Alvarez","89928","Boston","39.9724","-76.9244","39.9699","-76.9254","7.19","13.77","Completed","Wallet","2023-01-20","09:47:00","2023-01-20","10:08:34"
"27949","1984","Thomas Dean","31933","Chicago","39.5723","-75.0963","39.5806","-75.0986","6.39","14.11","No-Show","UPI","2023-01-20","09:48:00","2023-01-20","10:07:10"
"27950","2298","Brooke Smith","86929","Chicago","40.3791","-95.0115","40.337","-94.971","5.59","14.08","Completed","Cash","2023-01-20","09:49:00","2023-01-20","10:05:46"
"27951","8548","Elizabeth Turner","20833","Los Angeles","40.5069","-121.153","40.514","-121.121","2.18","5.87","Completed","UPI","2023-01-20","09:50:00","2023-01-20","09:56:32"
"27952","8187","Daniel Herman","22337","Chicago","40.1425","-77.6411","40.0988","-77.6213","6.21","13.62","Completed","Wallet","2023-01-20","09:51:00","2023-01-20","10:09:37"
"27953","4955","Mathew Price","83659","Chicago","40.3872","-109.346","40.3745","-109.303","9.79","12.84","No-Show","Cash","2023-01-20","09:52:00","2023-01-20","10:21:22"
"27954","6713","Heather Koch","59621","Boston","38.4664","-86.1059","38.4838","-86.1131","9.95","28.93","Completed","Card","2023-01-20","09:53:00","2023-01-20","10:22:51"
"27955","4687","Lindsay Kennedy","43576","Chicago","38.2401","-102.835","38.2884","-102.861","10.61","20.31","Completed","Cash","2023-01-20","09:54:00","2023-01-20","10:25:49"
"27956","4045","David Taylor","65780","Chicago","38.7226","-81.3329","38.771","-81.3785","7.93","17.64","Completed","UPI","2023-01-20","09:55:00","2023-01-20","10:18:47"
"27957","7716","Belinda Davis","54889","Seattle","40.6036","-96.9899","40.6275","-97.0184","7.99","12.61","Cancelled","Card","2023-01-20","09:56:00","2023-01-20","10:19:58"
"27958","3085","Becky Davis","46337","San Francisco","40.083","-103.076","40.0555","-103.108","7.69","12.94","Cancelled","UPI","2023-01-20","09:57:00","2023-01-20","10:20:04"
"27959","7533","Keith Wilson","63392","Los Angeles","39.4572","-119.357","39.4238","-119.339","8.4","20.16","Completed","Card","2023-01-20","09:58:00","2023-01-20","10:23:12"
"27960","3727","Jose Gaines","10205","Chicago","38.3577","-73.6896","38.3703","-73.7127","9.34","22.77","Completed","Cash","2023-01-20","09:59:00","2023-01-20","10:27:01"
"27961","1376","David Scott","64153","New York","40.0147","-87.8814","40.0536","-87.8957","4.94","9.27","Completed","Card","2023-01-20","10:00:00","2023-01-20","10:14:49"
"27962","7992","Michael Perkins","16233","Los Angeles","37.6815","-104.822","37.7222","-104.861","2.97","7.94","Cancelled","Wallet","2023-01-20","10:01:00","2023-01-20","10:09:54"
"27963","6700","Angela Gutierrez","36482","Boston","39.3585","-93.7154","39.3963","-93.6775","6.07","12.75","Cancelled","Cash","2023-01-20","10:02:00","2023-01-20","10:20:12"
"27964","5690","Courtney Nguyen","75705","Chicago","39.7863","-106.905","39.803","-106.9","8.22","22.32","Completed","UPI","2023-01-20","10:03:00","2023-01-20","10:27:39"
"27965","3794","Charles Berry","64509","Seattle","37.1391","-96.2532","37.101","-96.2906","9.07","20.77","Cancelled","UPI","2023-01-20","10:04:00","2023-01-20","10:31:12"
"27966","2065","Tanner Lindsey","69854","San Francisco","39.2643","-112.894","39.2972","-112.926","5.64","14.3","Completed","Wallet","2023-01-20","10:05:00","2023-01-20","10:21:55"
"27967","4682","Andrew Contreras","76959","San Francisco","40.9347","-87.0365","40.9691","-87.0282","6.85","20.56","Completed","Cash","2023-01-20","10:06:00","2023-01-20","10:26:33"
"27968","8637","Lauren Anderson","59571","Boston","38.572","-86.3866","38.5638","-86.395","4.7","12.58","Completed","Wallet","2023-01-20","10:07:00","2023-01-20","10:21:06"
"27969","2051","Christopher Allen","21450","Boston","40.138","-104.752","40.1771","-104.75","6.29","15.3","Completed","Wallet","2023-01-20","10:08:00","2023-01-20","10:26:52"
"27970","9820","Judith Lewis","33815","New York","39.8444","-82.3041","39.8132","-82.2579","8.77","19.29","Completed","Card","2023-01-20","10:09:00","2023-01-20","10:35:18"
"27971","9080","Harold Bishop","23398","Seattle","37.2738","-87.5802","37.2717","-87.5504","9.77","20.52","Completed","Cash","2023-01-20","10:10:00","2023-01-20","10:39:18"
"27972","3373","Jonathan Gray","64504","Boston","37.0518","-107.646","37.0461","-107.668","4.67","10.21","No-Show","Cash","2023-01-20","10:11:00","2023-01-20","10:25:00"
"27973","7762","Joshua Terry","45124","Boston","40.1057","-121.192","40.0999","-121.148","4.23","11.32","Completed","UPI","2023-01-20","10:12:00","2023-01-20","10:24:41"
"27974","9058","Elizabeth Juarez","39386","Los Angeles","37.7464","-76.8691","37.6973","-76.9175","4.83","11","Completed","UPI","2023-01-20","10:13:00","2023-01-20","10:27:29"
"27975","7468","Omar Wise","57236","Chicago","38.3187","-83.2841","38.343","-83.295","12.79","25.69","Completed","Cash","2023-01-20","10:14:00","2023-01-20","10:52:22"
"27976","4974","Brittany Adams","73313","Seattle","39.2179","-119.941","39.258","-119.909","8.55","17.77","Completed","Card","2023-01-20","10:15:00","2023-01-20","10:40:39"
"27977","7659","Breanna Reed","24070","New York","39.1094","-113.484","39.0667","-113.44","11.61","26.05","Completed","Card","2023-01-20","10:16:00","2023-01-20","10:50:49"
"27978","8828","Alexander Powell","62985","New York","37.6204","-93.4748","37.6349","-93.4819","6.19","18.4","Completed","Wallet","2023-01-20","10:17:00","2023-01-20","10:35:34"
"27979","5841","Cassandra Curtis","26114","Seattle","37.2699","-104.789","37.3018","-104.813","14.38","22.68","Completed","Wallet","2023-01-20","10:18:00","2023-01-20","11:01:08"
"27980","2951","Natasha Bailey","18471","New York","39.6491","-116.224","39.6513","-116.234","8.72","18.71","Cancelled","UPI","2023-01-20","10:19:00","2023-01-20","10:45:09"
"27981","4921","Ashley Warren","80122","Chicago","40.425","-85.9425","40.4112","-85.9195","11.34","24.36","Completed","Wallet","2023-01-20","10:20:00","2023-01-20","10:54:01"
"27982","4424","Michael Carroll","77530","Boston","40.94","-73.1193","40.9542","-73.0712","4.99","10.47","Completed","UPI","2023-01-20","10:21:00","2023-01-20","10:35:58"
"27983","7725","Jerry Collins","60893","Boston","39.2097","-80.114","39.171","-80.083","6.9","12.96","Completed","Wallet","2023-01-20","10:22:00","2023-01-20","10:42:42"
"27984","2171","Robert Bray","72600","Los Angeles","39.2727","-90.954","39.2942","-90.9704","2.06","8.04","Completed","Cash","2023-01-20","10:23:00","2023-01-20","10:29:10"
"27985","4769","Thomas Humphrey","84175","Los Angeles","39.9997","-98.1732","39.9662","-98.1943","7.29","12.56","Completed","Wallet","2023-01-20","10:24:00","2023-01-20","10:45:52"
"27986","4631","Nathan Williams","65492","New York","37.9857","-96.9497","37.9626","-96.9834","8.25","19.16","Completed","Wallet","2023-01-20","10:25:00","2023-01-20","10:49:45"
"27987","3310","Jon Ellis","61065","Seattle","40.0643","-100.377","40.0645","-100.34","8.38","24.51","Completed","UPI","2023-01-20","10:26:00","2023-01-20","10:51:08"
"27988","3343","William Shaffer","37738","Chicago","37.6004","-80.9027","37.5934","-80.8662","11.42","22.5","Completed","UPI","2023-01-20","10:27:00","2023-01-20","11:01:15"
"27989","4386","Terrance Hughes","71322","Boston","39.3637","-88.1043","39.3566","-88.131","11.26","28.36","Completed","Cash","2023-01-20","10:28:00","2023-01-20","11:01:46"
"27990","4067","Michael Cooke","58776","Chicago","40.916","-78.5327","40.8835","-78.5493","6.59","13.01","Completed","Card","2023-01-20","10:29:00","2023-01-20","10:48:46"
"27991","3339","Sarah Brooks","83548","Seattle","38.5267","-106.158","38.5472","-106.12","7.41","21.22","Completed","Wallet","2023-01-20","10:30:00","2023-01-20","10:52:13"
"27992","1683","John Stephens","81740","Boston","38.6428","-82.6774","38.6127","-82.6285","1.74","6.73","Completed","Wallet","2023-01-20","10:31:00","2023-01-20","10:36:13"
"27993","2054","Valerie Dennis","51810","Chicago","40.2418","-121.118","40.1977","-121.146","9.62","24.78","Completed","Card","2023-01-20","10:32:00","2023-01-20","11:00:51"
"27994","8211","Alan Simpson","59223","Chicago","39.1914","-75.4019","39.2356","-75.3533","12.39","27.25","Completed","Cash","2023-01-20","10:33:00","2023-01-20","11:10:10"
"27995","3602","Rachael Hopkins","90694","New York","40.5735","-105.475","40.5246","-105.517","1.58","7.48","Completed","Wallet","2023-01-20","10:34:00","2023-01-20","10:38:44"
"27996","5014","Natasha Bailey","43219","Los Angeles","37.9321","-108.356","37.9156","-108.401","8.18","13.78","Completed","Card","2023-01-20","10:35:00","2023-01-20","10:59:32"
"27997","8301","James Powell","91771","San Francisco","40.0103","-98.8844","40.004","-98.9161","6.17","13.63","Completed","Cash","2023-01-20","10:36:00","2023-01-20","10:54:30"
"27998","1348","Melanie Evans","79400","Chicago","40.6992","-119.782","40.6891","-119.79","7.34","12.34","Completed","Card","2023-01-20","10:37:00","2023-01-20","10:59:01"
"27999","2022","Ruben Lopez","98887","Seattle","38.885","-85.7477","38.8555","-85.754","3.21","8.96","Completed","Card","2023-01-20","10:38:00","2023-01-20","10:47:37"
"28000","9641","Margaret Phillips","63530","San Francisco","39.6138","-84.425","39.619","-84.391","11.36","25.06","Completed","Wallet","2023-01-20","10:39:00","2023-01-20","11:13:04"
"28001","1503","Sandra Richardson","81655","New York","39.2355","-117.748","39.1866","-117.767","10.47","24.59","Completed","Card","2023-01-20","10:40:00","2023-01-20","11:11:24"
"28002","9277","Tracy Burnett","35750","Chicago","39.3907","-80.722","39.3975","-80.7478","7.05","10.86","Cancelled","UPI","2023-01-20","10:41:00","2023-01-20","11:02:09"
"28003","1522","Melissa Washington","29495","New York","39.6102","-76.5159","39.5953","-76.5352","4.97","13.91","Completed","Wallet","2023-01-20","10:42:00","2023-01-20","10:56:54"
"28004","3508","Daniel Williamson","22658","San Francisco","37.9575","-84.8329","37.9795","-84.8472","6.34","13.98","Completed","Cash","2023-01-20","10:43:00","2023-01-20","11:02:01"
"28005","9821","Timothy Villarreal Jr.","20232","Boston","38.0868","-90.8474","38.1275","-90.8509","9.24","19.31","Completed","Cash","2023-01-20","10:44:00","2023-01-20","11:11:43"
"28006","1017","Mr. Nicholas Sparks DVM","88300","Chicago","38.3467","-81.7071","38.3465","-81.7028","2.26","3.94","Cancelled","Wallet","2023-01-20","10:45:00","2023-01-20","10:51:46"
"28007","8423","Daniel Murphy","14153","New York","37.7447","-75.5797","37.7526","-75.5398","4.28","12.03","Completed","Cash","2023-01-20","10:46:00","2023-01-20","10:58:50"
"28008","2268","Monica Costa","45363","Seattle","40.421","-74.9451","40.4007","-74.9549","2.94","6.44","Completed","UPI","2023-01-20","10:47:00","2023-01-20","10:55:49"
"28009","2176","Adam Wheeler","41996","San Francisco","38.2331","-106.246","38.2023","-106.221","10.53","27.89","No-Show","Cash","2023-01-20","10:48:00","2023-01-20","11:19:35"
"28010","2632","Russell Diaz","18905","Chicago","39.3021","-121.166","39.321","-121.152","5.24","10.84","Completed","Cash","2023-01-20","10:49:00","2023-01-20","11:04:43"
"28011","4613","Anne Harris","57519","San Francisco","37.5157","-102.727","37.5088","-102.763","6.1","14.98","Completed","UPI","2023-01-20","10:50:00","2023-01-20","11:08:18"
"28012","1114","Karen Caldwell","86014","Seattle","39.1818","-74.4902","39.2127","-74.5037","3.56","8.57","Completed","UPI","2023-01-20","10:51:00","2023-01-20","11:01:40"
"28013","9944","Christina Douglas","32911","Boston","39.1066","-110.24","39.1416","-110.272","5.32","11.33","Completed","Card","2023-01-20","10:52:00","2023-01-20","11:07:57"
"28014","7590","Gina Mitchell","71846","Chicago","38.9946","-81.3657","38.9587","-81.3231","8.23","18.24","Completed","Wallet","2023-01-20","10:53:00","2023-01-20","11:17:41"
"28015","3400","Jacob Strickland","41911","New York","39.3419","-93.6051","39.3287","-93.635","4.38","11.64","Completed","Card","2023-01-20","10:54:00","2023-01-20","11:07:08"
"28016","7768","Sergio Wu","52415","New York","37.3444","-86.5861","37.3173","-86.6072","7.35","11.1","Completed","Cash","2023-01-20","10:55:00","2023-01-20","11:17:03"
"28017","3588","Tyrone Key","18087","New York","40.9408","-89.9392","40.9595","-89.917","10.1","24.5","Completed","Cash","2023-01-20","10:56:00","2023-01-20","11:26:18"
"28018","1321","Ryan Wilson","93668","New York","40.6182","-89.0063","40.6186","-89.0194","8.64","16.25","Completed","UPI","2023-01-20","10:57:00","2023-01-20","11:22:55"
"28019","8626","Zachary Gray","28732","Chicago","37.7784","-109.812","37.8152","-109.834","7.56","19.64","Completed","Card","2023-01-20","10:58:00","2023-01-20","11:20:40"
"28020","1833","Matthew White","79484","Boston","39.6029","-87.6728","39.6371","-87.6942","7.94","11.87","Completed","Wallet","2023-01-20","10:59:00","2023-01-20","11:22:49"
"28021","9403","Sonya Davis","24938","Boston","39.7213","-87.8303","39.7375","-87.7967","7.19","14.52","Completed","UPI","2023-01-20","11:00:00","2023-01-20","11:21:34"
"28022","1158","Matthew Smith","50462","New York","37.4192","-108.062","37.3963","-108.074","5.71","9.96","Cancelled","UPI","2023-01-20","11:01:00","2023-01-20","11:18:07"
"28023","3619","Isaiah Brennan","24040","Seattle","37.3674","-81.9811","37.4046","-81.9603","7.84","14.18","Completed","Card","2023-01-20","11:02:00","2023-01-20","11:25:31"
"28024","2347","Sarah Wallace","53649","New York","39.0269","-109.685","39.0223","-109.649","11.91","22.25","Completed","Cash","2023-01-20","11:03:00","2023-01-20","11:38:43"
"28025","4164","Caitlyn Morris","28785","New York","40.523","-86.0943","40.4979","-86.1153","4.49","8.95","Cancelled","Cash","2023-01-20","11:04:00","2023-01-20","11:17:28"
"28026","7813","Mr. Eric Alvarez","22920","New York","37.1181","-98.64","37.1083","-98.6484","7.71","20.28","Completed","Card","2023-01-20","11:05:00","2023-01-20","11:28:07"
"28027","1910","Thomas Andrade","49093","Chicago","38.1831","-121.597","38.1633","-121.594","8.39","20.87","Cancelled","Cash","2023-01-20","11:06:00","2023-01-20","11:31:10"
"28028","8166","Ethan Fisher","91020","Boston","40.5678","-80.7728","40.6142","-80.8107","9.69","23.85","Completed","UPI","2023-01-20","11:07:00","2023-01-20","11:36:04"
"28029","3451","Evan Kennedy","26493","Los Angeles","38.294","-121.183","38.3426","-121.138","5.28","10.45","Completed","Cash","2023-01-20","11:08:00","2023-01-20","11:23:50"
"28030","1403","Scott Anderson","78993","Los Angeles","37.6168","-84.4183","37.6175","-84.371","8.37","14.37","Completed","UPI","2023-01-20","11:09:00","2023-01-20","11:34:06"
"28031","2690","Tyler Medina","38393","Boston","38.4533","-90.7179","38.4428","-90.6944","5.86","15.96","Completed","UPI","2023-01-20","11:10:00","2023-01-20","11:27:34"
"28032","4485","Amanda Vargas","54995","Seattle","40.6387","-110.528","40.6821","-110.55","2.35","7.17","Completed","Wallet","2023-01-20","11:11:00","2023-01-20","11:18:03"
"28033","5288","Marcus Barrett","50150","Seattle","38.2001","-76.0608","38.1723","-76.0171","6.84","18.55","Completed","Card","2023-01-20","11:12:00","2023-01-20","11:32:31"
"28034","9116","Aaron Jones","85878","New York","38.579","-111.105","38.5302","-111.107","9.47","24.56","Completed","UPI","2023-01-20","11:13:00","2023-01-20","11:41:24"
"28035","1522","Melissa Washington","39075","Los Angeles","38.0251","-101.77","37.9994","-101.806","6.48","14.19","Completed","Cash","2023-01-20","11:14:00","2023-01-20","11:33:26"
"28036","5445","Deborah Ellis","52554","Chicago","38.0024","-111.882","38.0308","-111.887","3.82","8.92","Completed","Card","2023-01-20","11:15:00","2023-01-20","11:26:27"
"28037","7459","Andrea Wells MD","58159","New York","38.5826","-76.6959","38.6256","-76.719","1.36","5.03","Completed","Cash","2023-01-20","11:16:00","2023-01-20","11:20:04"
"28038","8086","Sheri Ibarra","69640","Boston","37.8065","-76.6004","37.8101","-76.6168","2.05","6.41","Cancelled","Card","2023-01-20","11:17:00","2023-01-20","11:23:09"
"28039","2944","John Decker","88629","Boston","39.4728","-107.309","39.448","-107.316","5.41","8.52","No-Show","Wallet","2023-01-20","11:18:00","2023-01-20","11:34:13"
"28040","4571","John Edwards","55598","San Francisco","38.2276","-90.6573","38.247","-90.6758","7.31","16.82","Completed","UPI","2023-01-20","11:19:00","2023-01-20","11:40:55"
"28041","2560","Robert Johnston","89516","Chicago","39.4714","-101.176","39.4443","-101.164","6.27","12.6","Completed","UPI","2023-01-20","11:20:00","2023-01-20","11:38:48"
